article_id,model_id,last_id,sports_categories,gender_last,laces_type,vamp_material,insole_length,ball_girth,ball_width,heel_width,toe_height,heel_spring,too_small,too_large
8716,548,26,Basketball,Male,sock,synthetic,270.5,243.5,95.9,66,26.9,6,0.19763998203823774,0.3751879607055655
8717,549,256,Basketball,Female,sock,cotton,276.9,246,94.3,65.5,25.1,6,0.22388369210476902,0.3965333304099442
8718,549,256,Basketball,Female,sock,cotton,276.9,246,94.3,65.5,25.1,6,0.20129444869024601,0.4046858034331355
8719,549,256,Basketball,Female,sock,cotton,276.9,246,94.3,65.5,25.1,6,0.22196852626234984,0.41433282128246385
8730,551,255,Running,Female,laces,synthetic,278.2,254.5,94.5,67,27.9,11.5,0.262319797903673,0.12706925738187405
8732,551,255,Running,Female,laces,synthetic,278.2,254.5,94.5,67,27.9,11.5,0.28467706171897744,0.11089160851208558
8733,552,341,Running,Male,laces,leather,273,246.5,95.4,66.5,26.4,11,0.2820022574407323,0.07000113419799123
8734,552,341,Running,Male,laces,leather,273,246.5,95.4,66.5,26.4,11,0.2972491973936669,0.0755467625753851
8735,552,341,Running,Male,laces,leather,273,246.5,95.4,66.5,26.4,11,0.2865038015525633,0.07894763723598745
8767,564,314,Running,Male,laces,mesh,273.5,251.5,97.5,65,25.5,13,0.21908328454056242,0.08697452007447243
8768,564,314,Running,Male,laces,mesh,273.5,251.5,97.5,65,25.5,13,0.2280065788631696,0.09300703097933331
8773,566,400,Running,Male,sock,cotton,274.1,253,96.6,66.5,25.5,12,0.08239327260025706,0.09546162112189359
8781,569,180,Running,Female,sock,mesh,277.3,253.5,97.5,67,29.4,9,0.049013630766653285,0.10671820582045212
8785,570,345,Running,Male,sock,mesh,277.6,252.5,98.4,67.5,25.8,13.5,0.14297116414034958,0.10347662816190664
8786,570,345,Running,Male,sock,mesh,277.6,252.5,98.4,67.5,25.8,13.5,0.10583764538665837,0.1259704145554137
8787,570,345,Running,Male,sock,mesh,277.6,252.5,98.4,67.5,25.8,13.5,0.11808274831977052,0.10583870038063257
8788,570,345,Running,Male,sock,mesh,277.6,252.5,98.4,67.5,25.8,13.5,0.12880130788962524,0.12084173724615095
8789,570,345,Running,Male,sock,mesh,277.6,252.5,98.4,67.5,25.8,13.5,0.10749718078278617,0.12462014149370773
8790,571,122,Basketball,Male,sock,synthetic,276.6,246.5,96.7,65.5,30.9,8.5,0.07607388239586063,0.28880519920438563
8793,573,497,Basketball,Male,laces,strung,269.7,245,94,67,24.2,9,0.2105324773444041,0.3726184342746293
8794,573,497,Basketball,Male,laces,strung,269.7,245,94,67,24.2,9,0.21033895206124303,0.36601037958371685
8795,574,66,Basketball,Male,sock,mesh,276.2,258,95.8,63.5,26.4,7,0.17234172241163787,0.27207313524529986
8798,577,497,Basketball,Male,laces,synthetic,269.7,245,94,67,24.2,9,0.22298978488792115,0.39180957144422207
8799,577,497,Basketball,Male,laces,synthetic,269.7,245,94,67,24.2,9,0.20677719333805678,0.35851281548521147
8800,577,497,Basketball,Male,laces,synthetic,269.7,245,94,67,24.2,9,0.20836745902314463,0.35678031848896796
8801,577,497,Basketball,Male,laces,synthetic,269.7,245,94,67,24.2,9,0.22559455998339825,0.3883496934860502
8802,577,497,Basketball,Male,laces,synthetic,269.7,245,94,67,24.2,9,0.20177259982335544,0.3898160579160609
8815,582,99,Running,Male,sock,strung,277,257,99.7,69,26.4,7.5,0.10444850243532075,0.06108886342510415
8816,582,99,Running,Male,sock,strung,277,257,99.7,69,26.4,7.5,0.09846378617795913,0.03193602283959829
8824,585,366,Running,Male,sock,strung,275.9,255,94.9,64,26.8,17,0.1645245232558571,0.15508768701233758
8839,59,31,Basketball,Female,laces,strung,274,250,99.4,68.5,23.2,10,0.1994777349280375,0.17686493515254878
8840,59,31,Basketball,Female,laces,strung,274,250,99.4,68.5,23.2,10,0.20895218597179407,0.1510116645619214
8841,59,31,Basketball,Female,laces,strung,274,250,99.4,68.5,23.2,10,0.18338260891801894,0.15411520403988938
8843,590,274,Running,Male,sock,cotton,270.8,241,93,61.5,24.5,11.5,0.11608839160065987,0.21110884506306668
8844,591,417,Running,Female,laces,cotton,268.6,234.5,92.8,64,24.3,5,0.22499965903702457,0.14069981605749382
8845,591,417,Running,Female,laces,cotton,268.6,234.5,92.8,64,24.3,5,0.2263273230751794,0.15436129708561325
8846,591,417,Running,Female,laces,cotton,268.6,234.5,92.8,64,24.3,5,0.21642415413032132,0.15882008995544714
8877,602,497,Basketball,Male,laces,synthetic,269.7,245,94,67,24.2,9,0.22250968998531812,0.3620271307471758
8878,602,497,Basketball,Male,laces,synthetic,269.7,245,94,67,24.2,9,0.199214489973248,0.36330989022930654
8879,602,497,Basketball,Male,laces,synthetic,269.7,245,94,67,24.2,9,0.22961351242891043,0.3674280005828998
8880,602,497,Basketball,Male,laces,synthetic,269.7,245,94,67,24.2,9,0.21315135108506447,0.3735498118657093
8894,607,32,Running,Male,laces,synthetic,274.8,261,101,66,24.4,8.5,0.11431237689877452,0.15632219056059943
8895,607,32,Running,Male,laces,synthetic,274.8,261,101,66,24.4,8.5,0.09809505181896334,0.15514358474693232
8896,607,32,Running,Male,laces,synthetic,274.8,261,101,66,24.4,8.5,0.13215553144742886,0.12799274068493485
8897,608,227,Football,Male,sock,mesh,281.2,257,100.5,67,25.4,12.5,0.07421125181824567,0.14401214608618554
8898,608,227,Football,Male,sock,mesh,281.2,257,100.5,67,25.4,12.5,0.07216347720704643,0.1480012859785598
8913,614,388,Running,Female,laces,synthetic,277.1,244.5,91.9,62.5,25.9,7,0.0926110656876589,0.06025309710178059
8914,614,388,Running,Female,laces,synthetic,277.1,244.5,91.9,62.5,25.9,7,0.08392332620936,0.08280031471874683
8915,614,388,Running,Female,laces,synthetic,277.1,244.5,91.9,62.5,25.9,7,0.0830311557515847,0.08851984205986
8916,614,388,Running,Female,laces,synthetic,277.1,244.5,91.9,62.5,25.9,7,0.1135183408002628,0.05412495734929828
8924,618,322,Basketball,Male,laces,cotton,276.7,250,99.1,67.5,26,5.5,0.18765957065185138,0.34280456086100436
8925,618,322,Basketball,Male,laces,cotton,276.7,250,99.1,67.5,26,5.5,0.1932973737849694,0.31943498118113917
8927,619,483,Basketball,Male,sock,synthetic,271.9,246,94.4,60.5,27.6,13.5,0.11893739748920736,0.18862891330129156
8928,619,483,Basketball,Male,sock,synthetic,271.9,246,94.4,60.5,27.6,13.5,0.12064119485723691,0.21010260792724056
8929,62,443,Running,Male,sock,cotton,272.5,239.5,96,64.5,20.4,10,0.2524255627553802,0.06844133508950317
8930,62,443,Running,Male,sock,cotton,272.5,239.5,96,64.5,20.4,10,0.2690259450316917,0.07665236947961791
8931,62,443,Running,Male,sock,cotton,272.5,239.5,96,64.5,20.4,10,0.24006093031176115,0.055864926512667695
8938,623,322,Basketball,Male,sock,mesh,276.7,250,99.1,67.5,26,5.5,0.17547281741433413,0.33345549344772274
8939,623,322,Basketball,Male,sock,mesh,276.7,250,99.1,67.5,26,5.5,0.190322484183103,0.35069805778614976
8940,623,322,Basketball,Male,sock,mesh,276.7,250,99.1,67.5,26,5.5,0.20052880673727025,0.3392947609708494
8941,623,322,Basketball,Male,sock,mesh,276.7,250,99.1,67.5,26,5.5,0.17481744109340303,0.33319305033382146
8950,627,79,Basketball,Male,laces,cotton,276.8,258.5,101.8,65,24.9,11.5,0.14469976686689484,0.21384630256268572
8951,628,310,Running,Male,laces,cotton,273.6,255,95.2,63.5,27,11.5,0.030890019627872987,0.10223423268791347
8952,628,310,Running,Male,laces,cotton,273.6,255,95.2,63.5,27,11.5,0.03937107190862549,0.10447605065429016
8954,628,310,Running,Male,laces,cotton,273.6,255,95.2,63.5,27,11.5,0.03158810294878026,0.12796314511973
8955,628,310,Running,Male,laces,cotton,273.6,255,95.2,63.5,27,11.5,0.03498782018388562,0.09458113979635152
8960,63,454,Basketball,Female,laces,cotton,272.8,242.5,92.2,67,26.4,6,0.19330075997129276,0.322671897998373
8961,63,454,Basketball,Female,laces,cotton,272.8,242.5,92.2,67,26.4,6,0.18788827381083176,0.30422785951551223
8962,63,454,Basketball,Female,laces,cotton,272.8,242.5,92.2,67,26.4,6,0.20236254609239293,0.3178450238707644
8963,63,454,Basketball,Female,laces,cotton,272.8,242.5,92.2,67,26.4,6,0.18523962341734343,0.3153644077476603
8964,63,454,Basketball,Female,laces,cotton,272.8,242.5,92.2,67,26.4,6,0.21438951253420335,0.31523479860647013
8969,632,95,Basketball,Male,sock,leather,276.6,250.5,100,67,28.2,6.5,0.08598391507850237,0.31223157355450276
8970,632,95,Basketball,Male,sock,leather,276.6,250.5,100,67,28.2,6.5,0.11138008470861552,0.31925172505558097
8971,633,461,Basketball,Female,sock,leather,276.6,260.5,98.2,68,26.5,6,0.2119894114588289,0.2621165482982043
8972,633,461,Basketball,Female,sock,leather,276.6,260.5,98.2,68,26.5,6,0.1981422279114099,0.2701576571548596
8973,633,461,Basketball,Female,sock,leather,276.6,260.5,98.2,68,26.5,6,0.2092995600365185,0.26084219072257986
8974,633,461,Basketball,Female,sock,leather,276.6,260.5,98.2,68,26.5,6,0.2218359879064707,0.2551308451585044
8979,636,68,Running,Male,sock,strung,275.6,254.5,95.5,65.5,29.1,10,0.2066124600537917,0.17164062708245434
8980,636,68,Running,Male,sock,strung,275.6,254.5,95.5,65.5,29.1,10,0.23031267615962367,0.16656763686691925
8992,640,31,Basketball,Female,sock,strung,274,250,99.4,68.5,23.2,10,0.20352115014594999,0.1754080478109958
8999,643,176,Basketball,Male,laces,synthetic,274.5,261.5,100.7,67,26.6,10,0.14778590755779897,0.41011361118611545
9000,643,176,Basketball,Male,laces,synthetic,274.5,261.5,100.7,67,26.6,10,0.13728832784697126,0.4191862311254073
9001,643,176,Basketball,Male,laces,synthetic,274.5,261.5,100.7,67,26.6,10,0.15019204582192414,0.3887717229639953
9002,643,176,Basketball,Male,laces,synthetic,274.5,261.5,100.7,67,26.6,10,0.11379801076760919,0.39327266982812326
9003,643,176,Basketball,Male,laces,synthetic,274.5,261.5,100.7,67,26.6,10,0.11926730160314855,0.39576348930116495
9004,643,176,Basketball,Male,laces,synthetic,274.5,261.5,100.7,67,26.6,10,0.14907727060139456,0.41372354018769525
9005,643,176,Basketball,Male,laces,synthetic,274.5,261.5,100.7,67,26.6,10,0.14155648351363193,0.4171865062914222
9006,644,246,Basketball,Female,laces,strung,278.2,257,97.9,67,24.3,12.5,0.17430862865939967,0.4030613262632199
9007,644,246,Basketball,Female,laces,strung,278.2,257,97.9,67,24.3,12.5,0.15878904209003294,0.3992832395815754
9008,644,246,Basketball,Female,laces,strung,278.2,257,97.9,67,24.3,12.5,0.16925136935193794,0.3873291557613598
9029,65,84,Football,Female,sock,mesh,270.9,244,95.8,64.5,22.8,8,0.275298701178726,0.030458607902608494
9039,651,366,Running,Male,laces,strung,275.9,255,94.9,64,26.8,17,0.16745487668995276,0.15769438310190734
9040,651,366,Running,Male,laces,strung,275.9,255,94.9,64,26.8,17,0.15973033563848832,0.15704101829918646
9065,659,42,Basketball,Male,laces,synthetic,280.1,241.5,94.5,66,29.4,8.5,0.06117389075008922,0.3928404251093114
9068,659,42,Basketball,Male,laces,synthetic,280.1,241.5,94.5,66,29.4,8.5,0.0396270108150262,0.37299637943694375
9069,659,42,Basketball,Male,laces,synthetic,280.1,241.5,94.5,66,29.4,8.5,0.057609753227294044,0.3896995362534144
9075,662,95,Basketball,Male,sock,synthetic,276.6,250.5,100,67,28.2,6.5,0.1042793344633891,0.3399003052985141
9076,662,95,Basketball,Male,sock,synthetic,276.6,250.5,100,67,28.2,6.5,0.09634961368921088,0.35088316259286084
9077,662,95,Basketball,Male,sock,synthetic,276.6,250.5,100,67,28.2,6.5,0.0885373346078453,0.3145702370474972
9078,662,95,Basketball,Male,sock,synthetic,276.6,250.5,100,67,28.2,6.5,0.10268100964126464,0.34274309081437837
9079,662,95,Basketball,Male,sock,synthetic,276.6,250.5,100,67,28.2,6.5,0.11774230640006733,0.35123906354085416
9080,663,71,Basketball,Male,laces,leather,281,265.5,100.2,66.5,25.2,8,0.16142512639539836,0.14969413287257616
9083,663,71,Basketball,Male,laces,leather,281,265.5,100.2,66.5,25.2,8,0.16671723250488082,0.15442127846037934
9097,670,71,Basketball,Male,sock,cotton,281,265.5,100.2,66.5,25.2,8,0.1896539285876545,0.15316840409985755
9098,670,71,Basketball,Male,sock,cotton,281,265.5,100.2,66.5,25.2,8,0.16273568897940843,0.16097667696756768
9102,672,12,Running,Female,sock,cotton,280.4,260,102.4,69.5,28.2,9,0.144292374293083,0.1133059570158118
9117,679,480,Running,Male,laces,synthetic,275.8,244,94.4,67.5,24.4,6,0.1635308950381963,0.18608678529604245
9121,680,279,Basketball,Female,laces,leather,273.8,248.5,97.9,65.5,24.9,4,0.24240033498528862,0.359605076779097
9122,680,279,Basketball,Female,laces,leather,273.8,248.5,97.9,65.5,24.9,4,0.2247303302259909,0.3904140807062289
9123,680,279,Basketball,Female,laces,leather,273.8,248.5,97.9,65.5,24.9,4,0.23986712798408702,0.3659434450451811
9127,683,387,Running,Female,laces,cotton,275.2,249.5,96.8,66,25.3,8.5,0.08536398623083702,0.0900949958137309
9128,683,387,Running,Female,laces,cotton,275.2,249.5,96.8,66,25.3,8.5,0.09571095936049812,0.06858481187216951
9129,683,387,Running,Female,laces,cotton,275.2,249.5,96.8,66,25.3,8.5,0.0886669271832421,0.08354295495303479
9130,683,387,Running,Female,laces,cotton,275.2,249.5,96.8,66,25.3,8.5,0.08794254148651592,0.06510458911845246
9131,683,387,Running,Female,laces,cotton,275.2,249.5,96.8,66,25.3,8.5,0.06656743993380705,0.05495400705711042
9132,683,387,Running,Female,laces,cotton,275.2,249.5,96.8,66,25.3,8.5,0.083717969387376,0.0826149866957189
9136,684,61,Basketball,Male,sock,strung,272.3,239,94.1,68,23.9,4.5,0.30544700013742726,0.3904177441722121
9151,690,335,Running,Male,laces,leather,278.5,240.5,94.4,69,25.8,8.5,0.04725126987105027,0.01609145790363671
9152,690,335,Running,Male,laces,leather,278.5,240.5,94.4,69,25.8,8.5,0.046431035223424524,0.03297894493800388
9154,692,314,Running,Male,sock,mesh,273.5,251.5,97.5,65,25.5,13,0.2482420157763201,0.08553217900510993
9155,692,314,Running,Male,sock,mesh,273.5,251.5,97.5,65,25.5,13,0.24428041887599702,0.0930132467579456
9156,692,314,Running,Male,sock,mesh,273.5,251.5,97.5,65,25.5,13,0.25055640417399916,0.09296921701746567
9169,697,300,Basketball,Female,laces,cotton,271.5,258.5,98.7,64,23.3,8.5,0.2434770895015289,0.21588114973014672
9170,697,300,Basketball,Female,laces,cotton,271.5,258.5,98.7,64,23.3,8.5,0.22234622995659228,0.20455177100566543
9200,708,12,Running,Female,sock,synthetic,280.4,260,102.4,69.5,28.2,9,0.1391680857361635,0.1318618117900222
9210,713,395,Basketball,Male,sock,leather,273.6,247,94,68,26.7,7.5,0.18319549808199392,0.352093243052807
9211,713,395,Basketball,Male,sock,leather,273.6,247,94,68,26.7,7.5,0.17322018953370175,0.350261934873529
9212,714,358,Football,Female,laces,leather,278.1,245.5,93.1,70,26.1,1,0.17266354342845003,0.03505330102075245
9213,714,358,Football,Female,laces,leather,278.1,245.5,93.1,70,26.1,1,0.16096102195961326,0.03894345080044635
9214,714,358,Football,Female,laces,leather,278.1,245.5,93.1,70,26.1,1,0.19034059643060564,0.007105342359558074
9215,714,358,Football,Female,laces,leather,278.1,245.5,93.1,70,26.1,1,0.17874836606631161,0.021119370233911732
9216,714,358,Football,Female,laces,leather,278.1,245.5,93.1,70,26.1,1,0.17649056406780378,0.041251698701346214
9217,714,358,Football,Female,laces,leather,278.1,245.5,93.1,70,26.1,1,0.16966950858975188,0.03799715229883155
9222,716,310,Running,Male,sock,leather,273.6,255,95.2,63.5,27,11.5,0.044506388139868985,0.11193952655646361
9223,716,310,Running,Male,sock,leather,273.6,255,95.2,63.5,27,11.5,0.04247752764644764,0.12771087195217198
9232,72,350,Basketball,Female,sock,leather,271.6,240.5,93.3,65,23.4,7.5,0.28038564653073905,0.37674194416472867
9233,72,350,Basketball,Female,sock,leather,271.6,240.5,93.3,65,23.4,7.5,0.28613222318892023,0.40655536020472166
9234,72,350,Basketball,Female,sock,leather,271.6,240.5,93.3,65,23.4,7.5,0.2714246968587035,0.3842236166606606
9235,72,350,Basketball,Female,sock,leather,271.6,240.5,93.3,65,23.4,7.5,0.25957605485364316,0.389866587562155
9240,721,332,Football,Female,sock,mesh,276.8,249.5,91.1,65.5,24.7,8.5,0.12432598831613387,0.13183348735570471
9241,721,332,Football,Female,sock,mesh,276.8,249.5,91.1,65.5,24.7,8.5,0.12521960519241998,0.10470468610985185
9242,722,368,Running,Female,sock,mesh,273.3,249,98.9,68.5,23.8,9,0.13126346973083464,0.034435803290267186
9243,722,368,Running,Female,sock,mesh,273.3,249,98.9,68.5,23.8,9,0.1512616436447951,0.030544567114174585
9244,722,368,Running,Female,sock,mesh,273.3,249,98.9,68.5,23.8,9,0.15798501801682913,0.0361430768825917
9245,724,269,Running,Male,sock,cotton,273.8,243,91.5,66,24.8,8.5,0.09200888661257636,0.1514693572298667
9246,725,26,Basketball,Male,laces,strung,270.5,243.5,95.9,66,26.9,6,0.1866422718942208,0.36002208379707634
9247,725,26,Basketball,Male,laces,strung,270.5,243.5,95.9,66,26.9,6,0.20409168641888006,0.36369274812430585
9248,725,26,Basketball,Male,laces,strung,270.5,243.5,95.9,66,26.9,6,0.183693793905021,0.391198809254529
9249,725,26,Basketball,Male,laces,strung,270.5,243.5,95.9,66,26.9,6,0.2019314586579023,0.3650492561268571
9258,729,400,Running,Male,sock,mesh,274.1,253,96.6,66.5,25.5,12,0.06652213322257486,0.08028551532604188
9259,73,395,Basketball,Male,laces,mesh,273.6,247,94,68,26.7,7.5,0.14760977326538963,0.3283246083491267
9260,73,395,Basketball,Male,laces,mesh,273.6,247,94,68,26.7,7.5,0.1562226461600978,0.34877839205673716
9263,731,298,Running,Male,laces,mesh,275.6,251,95.1,66.5,25.3,10.5,0.29257910990290537,0.043487171550131806
9264,731,298,Running,Male,laces,mesh,275.6,251,95.1,66.5,25.3,10.5,0.2739293834507689,0.061300911968753306
9268,733,114,Running,Female,laces,strung,275.9,254,97.2,66.5,28.5,5.5,0.11601167155264527,0.19777577289276613
9269,734,29,Running,Male,sock,strung,276.6,256.5,98.4,67.5,28.3,8,0.2034523003183156,0.1104048939974897
9270,734,29,Running,Male,sock,strung,276.6,256.5,98.4,67.5,28.3,8,0.2237552109286667,0.08487388609434106
9271,734,29,Running,Male,sock,strung,276.6,256.5,98.4,67.5,28.3,8,0.2082203734533112,0.093632694464869
9272,734,29,Running,Male,sock,strung,276.6,256.5,98.4,67.5,28.3,8,0.2012301625461666,0.11511744715755792
9273,734,29,Running,Male,sock,strung,276.6,256.5,98.4,67.5,28.3,8,0.22463037791178708,0.08691814967814898
9274,735,279,Basketball,Female,sock,mesh,273.8,248.5,97.9,65.5,24.9,4,0.24014156993408234,0.39556764453104987
9285,74,20,Basketball,Female,sock,cotton,282.7,260,103.8,68,26.4,11.5,0.06851257197048054,0.26464803207496473
9290,742,346,Running,Male,laces,mesh,271.6,238,91.3,63,24.7,8,0.1722378630710012,0.022349309668667577
9292,742,346,Running,Male,laces,mesh,271.6,238,91.3,63,24.7,8,0.18239044650398806,0.013432716914905673
9298,744,66,Basketball,Male,sock,synthetic,276.2,258,95.8,63.5,26.4,7,0.18357612678402108,0.2799563619898959
9299,744,66,Basketball,Male,sock,synthetic,276.2,258,95.8,63.5,26.4,7,0.18638687704734258,0.2750991153421892
9300,744,66,Basketball,Male,sock,synthetic,276.2,258,95.8,63.5,26.4,7,0.17957104559695808,0.2448573879681959
9301,744,66,Basketball,Male,sock,synthetic,276.2,258,95.8,63.5,26.4,7,0.1871125045950475,0.27034787073759636
9326,753,417,Running,Female,sock,leather,268.6,234.5,92.8,64,24.3,5,0.2068130696148153,0.1783385559245822
9327,753,417,Running,Female,sock,leather,268.6,234.5,92.8,64,24.3,5,0.22258974540256068,0.15195834473680755
9328,753,417,Running,Female,sock,leather,268.6,234.5,92.8,64,24.3,5,0.23357856324193027,0.15056085190116056
9329,754,298,Running,Male,laces,synthetic,275.6,251,95.1,66.5,25.3,10.5,0.2768304025861345,0.044994968909383634
9330,755,228,Running,Female,sock,synthetic,275.4,249.5,93.4,64,28.4,13,0.09887928789158845,0.15306307631608698
9331,755,228,Running,Female,sock,synthetic,275.4,249.5,93.4,64,28.4,13,0.08433499567237474,0.1423011509239685
9332,755,228,Running,Female,sock,synthetic,275.4,249.5,93.4,64,28.4,13,0.07716890986092455,0.14816349330697456
9333,755,228,Running,Female,sock,synthetic,275.4,249.5,93.4,64,28.4,13,0.09926736096870312,0.12319395494781342
9334,755,228,Running,Female,sock,synthetic,275.4,249.5,93.4,64,28.4,13,0.09337528564120878,0.13573007749607366
9335,755,228,Running,Female,sock,synthetic,275.4,249.5,93.4,64,28.4,13,0.11011007662766142,0.12951357842928005
